video_id,Comment_text,duration,publishedAt,channelId,title,description,thumbnails.default.url,thumbnails.default.width,thumbnails.default.height,thumbnails.medium.url,thumbnails.medium.width,thumbnails.medium.height,thumbnails.high.url,thumbnails.high.width,thumbnails.high.height,channelTitle,liveBroadcastContent,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,month,year
c_Dqb3PJRfU,,,2019-07-29,UCueswxC8REWjCBQixjKCFyQ,upsssc <U+0928><U+0947> <U+091C><U+093E><U+0930><U+0940> <U+0915><U+0940> <U+092E><U+0939><U+0924><U+094D><U+0935><U+092A><U+0942><U+0930><U+094D><U+0923> <U+0938><U+0942><U+091A><U+0928><U+093E> upsssc lower exam papers,chakbandilekhpal#rajasvlekhpal upssscvdoresult2019 #upssscvdoresult #upssscvdo2018 #upssscvdoresult2018 #upssscvdocutoff #upssscvdocutoff2018 ...,https://i.ytimg.com/vi/c_Dqb3PJRfU/default.jpg,120,90,https://i.ytimg.com/vi/c_Dqb3PJRfU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/c_Dqb3PJRfU/hqdefault.jpg,480,360,IAS /PCS exam motivations,none,2068,NA,NA,0,7,7,2019
ptmOUMA_HoQ,,,2019-01-10,UCueswxC8REWjCBQixjKCFyQ,upsssc interview admit card out <U+0938><U+093E><U+0915><U+094D><U+0937><U+093E><U+0924><U+094D><U+0915><U+093E><U+0930> <U+0915><U+0940> <U+0938><U+092E><U+092F> <U+0938><U+093E><U+0930><U+0923><U+0940> <U+0915><U+0940> <U+091C><U+093E><U+0930><U+0940>,"https://t.me/JobsdrishtiPCS https://t.me/Onlyupssschelp https://t.me/drishtipcs upsssc previous year question paper,upsssc assistant accountant,upsssc ...",https://i.ytimg.com/vi/ptmOUMA_HoQ/default.jpg,120,90,https://i.ytimg.com/vi/ptmOUMA_HoQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ptmOUMA_HoQ/hqdefault.jpg,480,360,IAS /PCS exam motivations,none,1967,30,5,0,17,1,2019
nq_qJl06DgM,,,2019-07-08,UCueswxC8REWjCBQixjKCFyQ,upsssc <U+0928><U+0947> <U+091C><U+093E><U+0930><U+0940> <U+0915><U+093F><U+092F><U+093E> <U+0915><U+0948><U+0932><U+0947><U+0902><U+0921><U+0930> <U+092E><U+093E><U+0939> <U+091C><U+0941><U+0932><U+093E><U+0908> 2019 <U+0938><U+0947> <U+0926><U+093F><U+0938><U+092E><U+094D><U+092C><U+0930> 2019 <U+0924><U+0915>,SONY SONY TV#chakbandilekhpal#rajasvlekhpal UPSSSC <U+091A><U+0915><U+092C><U+0902><U+0926><U+0940> <U+0932><U+0947><U+0916><U+092A><U+093E><U+0932> <U+092D><U+0930><U+094D><U+0924><U+0940> date <U+0906> <U+0917><U+0908> || <U+0930><U+093E><U+091C><U+0938><U+094D><U+0935> <U+0932><U+0947><U+0916><U+092A><U+093E><U+0932> || 8 <U+0928><U+0908> vacancy || Sony...,https://i.ytimg.com/vi/nq_qJl06DgM/default.jpg,120,90,https://i.ytimg.com/vi/nq_qJl06DgM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/nq_qJl06DgM/hqdefault.jpg,480,360,IAS /PCS exam motivations,none,2331,100,5,0,57,7,2019
JwFFrt3lCK0,,,2019-02-19,UCT1AOHq9HZa75ZoSPaB2ShQ,personal training in san diego ca 801 a street san diego ca 92101,The World's most Revolutionary Fitness Trend Hits Los Angeles! ShapeTec's Mobile Fitness Method delivers the most INTENSE 20 min | Full Body Workout.,https://i.ytimg.com/vi/JwFFrt3lCK0/default.jpg,120,90,https://i.ytimg.com/vi/JwFFrt3lCK0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/JwFFrt3lCK0/hqdefault.jpg,480,360,ShapeTec Fitness,none,7387,6,0,0,0,2,2019
GcuPhdzx9o4,,,2019-03-20,UCxBiCO3qh1dn5CML5Q0S43g,earn caffe withdraw proof earncaffe real or fake,JOINING LINK IS HERE... http://bit.ly/38wrBRX FIRST VIDEO WITH WORKING DETAILS.. https://youtu.be/55H-yj8FQG8 VISIT OUR OFFICIAL WEBSITE FOR ...,https://i.ytimg.com/vi/GcuPhdzx9o4/default.jpg,120,90,https://i.ytimg.com/vi/GcuPhdzx9o4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/GcuPhdzx9o4/hqdefault.jpg,480,360,TRICKS KI DUNYA,none,1164,32,7,0,20,3,2019
Aw695uJznj4,,,2019-08-02,UCzUY29XVKv8SO_y8-YNAHxA,cbse class 5 science periodic test 1 cbse syllabus 2019 20,CBSE / CLASS 5 / SCIENCE / PERIODIC TEST 1 / CBSE SYLLABUS 2019- 20 PLEASE SUBSCRIBE FOR MORE VIDEOS....,https://i.ytimg.com/vi/Aw695uJznj4/default.jpg,120,90,https://i.ytimg.com/vi/Aw695uJznj4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Aw695uJznj4/hqdefault.jpg,480,360,Peecees channel for Education,none,26,0,0,0,0,8,2019
pwE-oJfDsLs,,,2019-06-11,UCbZ4R4Ae5oQACsJF8o0dNLQ,science gk 20 question in english general knowledge ssc cgl mts rrb ntpc group d quiz test,"Hear is the most important gk question with answer in English for competitive exams. Science Gk 20 Question in English. General Knowledge. ssc cgl, mts | rrb ...",https://i.ytimg.com/vi/pwE-oJfDsLs/default.jpg,120,90,https://i.ytimg.com/vi/pwE-oJfDsLs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/pwE-oJfDsLs/hqdefault.jpg,480,360,Ravi Study IQ GK,none,16177,710,21,0,29,6,2019
iD2zurFbBu8,,,2019-12-05,UCCrBcxocU3wjhRyB4AIEIdw,amazing free energy generator with magnet 100 american tool,Amazing Free Energy Generator With Magnet 100%[American Tool],https://i.ytimg.com/vi/iD2zurFbBu8/default.jpg,120,90,https://i.ytimg.com/vi/iD2zurFbBu8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/iD2zurFbBu8/hqdefault.jpg,480,360,American Tool,none,3,NA,NA,0,0,12,2019
eD2G_KKPTQY,,,2019-10-30,UCVfUcFft5FXutaa2YM9Egug,12th computer science quarterly exam 2019 20 model question paper 2 cuddalore district em,Click here to Download PDF (12th Computer Science Quarterly Exam 2019-20 Model Question Paper-2 | Cuddalore District | English Medium) ...,https://i.ytimg.com/vi/eD2G_KKPTQY/default.jpg,120,90,https://i.ytimg.com/vi/eD2G_KKPTQY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/eD2G_KKPTQY/hqdefault.jpg,480,360,Team Aspirants,none,4,0,0,0,0,10,2019
2BLrR26CCcg,,,2019-05-30,UCueswxC8REWjCBQixjKCFyQ,uppsc mains 2018 exam cancelled,"<U+0926><U+0943><U+0937><U+094D><U+091F><U+093F> PCS ,Hello everyone <U+091C><U+094B> <U+092D><U+0940> UP police/UPSSSC /UPPCS/RO/ARO All up government exams & Railways <U+0915><U+0940> <U+0924><U+0948><U+092F><U+093E><U+0930><U+0940> <U+0915><U+0930><U+0928><U+093E> <U+091A><U+093E><U+0939><U+0924><U+0947> <U+0939><U+0948> <U+0935><U+094B>...",https://i.ytimg.com/vi/2BLrR26CCcg/default.jpg,120,90,https://i.ytimg.com/vi/2BLrR26CCcg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2BLrR26CCcg/hqdefault.jpg,480,360,IAS /PCS exam motivations,none,998,NA,NA,0,7,5,2019
y-t93kfVyVQ,,,2019-06-18,UCd5K43M-aFRwPT9KYpjCjxg,live camera axis p3375 v,"Human friendly robot YuMi is playing Twelve-tone technique music known also as Dodecaphony, which is a method of musical composition first devised in ...",https://i.ytimg.com/vi/y-t93kfVyVQ/default_live.jpg,120,90,https://i.ytimg.com/vi/y-t93kfVyVQ/mqdefault_live.jpg,320,180,https://i.ytimg.com/vi/y-t93kfVyVQ/hqdefault_live.jpg,480,360,Mechatronics Autonomous,live,1923,17,2,0,NA,6,2019
iAsPUArBEPs,,,2019-09-27,UCE6krwEoWzYYwyTER5y4lHQ,bathukamma song 2019 promo news10telugutv,news10telugutv.,https://i.ytimg.com/vi/iAsPUArBEPs/default.jpg,120,90,https://i.ytimg.com/vi/iAsPUArBEPs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/iAsPUArBEPs/hqdefault.jpg,480,360,News10Telugutv,none,2455,NA,NA,0,0,9,2019
TIAPiqBDRSY,,,2019-10-28,UCyrazVh1U5QdBJR2NEXIloQ,class 9 science mid term question paper 2019 20,"class 9 science periodic test 2 question paper,9 pt2 question paper, periodic test 2 class 9 science, science periodic test 2 class 9,class 9 science half yearly ...",https://i.ytimg.com/vi/TIAPiqBDRSY/default.jpg,120,90,https://i.ytimg.com/vi/TIAPiqBDRSY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/TIAPiqBDRSY/hqdefault.jpg,480,360,ANIMATION STUDY,none,488,1,4,0,0,10,2019
T3j8FT9j1Ws,,,2019-06-02,UC8Bgl5F0x4k9DMgAXTGhNKQ,google <U+0995><U+09C7> <U+09AA><U+09BE><U+09B2><U+09CD><U+099F><U+09BE> <U+099C><U+09AC><U+09BE><U+09AC> <U+09A6><U+09BF><U+09B2><U+09CB> huawei huawei responds to android ban huawei smartphone,"Google, the makers of Android, suspended business with phone maker Huawei last night. Reports emerged online stating that Google will no longer work with ...",https://i.ytimg.com/vi/T3j8FT9j1Ws/default.jpg,120,90,https://i.ytimg.com/vi/T3j8FT9j1Ws/mqdefault.jpg,320,180,https://i.ytimg.com/vi/T3j8FT9j1Ws/hqdefault.jpg,480,360,ASCHORJO 10,none,78,5,0,0,0,6,2019
GoovTetYjQY,,,2019-11-18,UCLMkrtuGU0QL1k7ne9BTWNg,oregon state university cascades bruckner courtyard,"View all our webcams at http://webcam.oregonstate.edu Bruckner Courtyard was constructed as part of the project that built nearby Tykeson Hall, which was ...",https://i.ytimg.com/vi/GoovTetYjQY/default_live.jpg,120,90,https://i.ytimg.com/vi/GoovTetYjQY/mqdefault_live.jpg,320,180,https://i.ytimg.com/vi/GoovTetYjQY/hqdefault_live.jpg,480,360,Oregon State University - Live,live,933,5,3,0,0,11,2019
-x2cjdT9t0Q,,,2019-12-16,UCDcJ4JzLG5jMZOcKhDd9UKA,how to make money online make money online 5000 rs per day 100 working tricks,"how to make money online, how to make money, make money online, easy way to earn money online, how to earn money online, earnings, earn money online, ...",https://i.ytimg.com/vi/-x2cjdT9t0Q/default.jpg,120,90,https://i.ytimg.com/vi/-x2cjdT9t0Q/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-x2cjdT9t0Q/hqdefault.jpg,480,360,MY KNOWLEDGE,none,30,3,1,0,0,12,2019
wWRbAtPWOho,,,2019-10-01,UCm4RqHlrmcdGCArzxSJpB9A,villages of hidden lake weather cam,"Live 24/7 weather cam located at Villages of Hidden Lake in Pflugerville, Texas. Camera is A 4mp Hikvision IP bullet camera pointing towards the S.E. The ...",https://i.ytimg.com/vi/wWRbAtPWOho/default_live.jpg,120,90,https://i.ytimg.com/vi/wWRbAtPWOho/mqdefault_live.jpg,320,180,https://i.ytimg.com/vi/wWRbAtPWOho/hqdefault_live.jpg,480,360,Rick Warton,live,1261,21,1,0,0,10,2019
RMqn10wf-8M,,,2019-11-16,UC_wx47JdPsIeclcM31Q2vUw,uni inferno bolton university fire <U+0001F525> linked with grenfell tower ritual boris johnson chimes ins,Uni Inferno | #BoltonUniversity fire linked with #Grenfell Tower Ritual! Boris Johnson chimes in! #TheMatrix Zachs newest channel!!,https://i.ytimg.com/vi/RMqn10wf-8M/default.jpg,120,90,https://i.ytimg.com/vi/RMqn10wf-8M/mqdefault.jpg,320,180,https://i.ytimg.com/vi/RMqn10wf-8M/hqdefault.jpg,480,360,M.o.r - MeasurableObservableRepeatable,none,77,3,0,0,3,11,2019
UCvXsMmqzHs,,,2019-08-28,UCPYussIbK8uihMZcpDIXgwg,el sisi’s speech during ticad7 summit opening session,El-Sisi's Speech during TICAD7 Summit Opening Session.,https://i.ytimg.com/vi/UCvXsMmqzHs/default.jpg,120,90,https://i.ytimg.com/vi/UCvXsMmqzHs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/UCvXsMmqzHs/hqdefault.jpg,480,360,<U+0631><U+0626><U+0627><U+0633><U+0629> <U+062C><U+0645><U+0647><U+0648><U+0631><U+064A><U+0629> <U+0645><U+0635><U+0631> <U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629>,none,189,NA,NA,0,NA,8,2019
yCn61SiwFns,,,2019-11-21,UCvg2b2wPAQZuFkkD1VWV5Xg,placement readiness quiz for 2021 batch placementseason,"Hey budding professional, why wait anymore?? Test your Placement Readiness today with this 10-minute, 15-question free quiz. Determine where you stand in ...",https://i.ytimg.com/vi/yCn61SiwFns/default.jpg,120,90,https://i.ytimg.com/vi/yCn61SiwFns/mqdefault.jpg,320,180,https://i.ytimg.com/vi/yCn61SiwFns/hqdefault.jpg,480,360,PlacementSeason,none,1159,7,1,0,0,11,2019
SztkWGBodjY,,,2019-12-20,UCcfEyXITAPvKxbRZXlO0Xsg,tiktok new trend tiktok fire photo effect tutorial photo mai aag wala video kaise banaye tiktok,Tiktok New Trend | Tiktok fire Photo effect tutorial | Photo Mai Aag wala video Kaise banaye TikTok Gusy is video Mai btaya hai TikTok par photo fire effect photo ...,https://i.ytimg.com/vi/SztkWGBodjY/default.jpg,120,90,https://i.ytimg.com/vi/SztkWGBodjY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/SztkWGBodjY/hqdefault.jpg,480,360,YT Karan,none,62,4,0,0,0,12,2019
FJfcdJ7sizc,,,2019-10-21,UCwmFOfFuvRPI112vR5DNnrA,could you survive back to the future,Watch Dianna's Video: https://youtu.be/5Q_6--XsIgA Watch Craig's Video: https://youtu.be/ipSDwRIBQ9U Watch the Making Of: https://youtu.be/YxAyxC-uJy4 ...,https://i.ytimg.com/vi/FJfcdJ7sizc/default.jpg,120,90,https://i.ytimg.com/vi/FJfcdJ7sizc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/FJfcdJ7sizc/hqdefault.jpg,480,360,Vsauce3,none,6840400,112173,7219,0,4370,10,2019
21xZj2zqhB0,,,2019-12-20,UCDCNmuaOXOo25Yn4mbMHhhQ,space rescue talking tom and friends season 4 episode 19,"Talking Tom wins a free spaceship flight, but it might not be the exciting vacation he imagined... #animatedseries #TalkingTomandFriends #newepisode Talking ...",https://i.ytimg.com/vi/21xZj2zqhB0/default.jpg,120,90,https://i.ytimg.com/vi/21xZj2zqhB0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/21xZj2zqhB0/hqdefault.jpg,480,360,Talking Tom and Friends,none,2939316,20722,2056,0,2197,12,2019
NvqKZHpKs-g,,,2019-01-21,UCknLrEdhRCp1aegoMqRaCZg,dw news livestream latest news and breaking stories,"DW News goes deep beneath the surface, providing the key stories from Europe and around the world. Exciting reports and interviews from the worlds of politics, ...",https://i.ytimg.com/vi/NvqKZHpKs-g/default_live.jpg,120,90,https://i.ytimg.com/vi/NvqKZHpKs-g/mqdefault_live.jpg,320,180,https://i.ytimg.com/vi/NvqKZHpKs-g/hqdefault_live.jpg,480,360,DW News,live,6590445,22090,2992,0,0,1,2019
ABb_1WsxJFk,,,2019-05-13,UCiDJtJKMICpb9B1qf7qjEOA,the science of starship troopers 39 space bugs offworld episode 20,Let's talk about the space bugs in Starship Troopers! Ariel is joined by Dr Brian Fisher and Dr Lauren Esposito from the California Academy of Sciences to ...,https://i.ytimg.com/vi/ABb_1WsxJFk/default.jpg,120,90,https://i.ytimg.com/vi/ABb_1WsxJFk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ABb_1WsxJFk/hqdefault.jpg,480,360,Adam Savage’s Tested,none,63491,1079,234,0,237,5,2019
VGKNWTOPsr4,,,2019-12-08,UCzWQYUVCpZqtN93H8RR44Qw,nasa engineered a box to create the fifth state of matter in space,"Atomic physicists at NASA are working to create an exotic state of matter...in space. And it turns out, the International Space Station is the perfect home base for ...",https://i.ytimg.com/vi/VGKNWTOPsr4/default.jpg,120,90,https://i.ytimg.com/vi/VGKNWTOPsr4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/VGKNWTOPsr4/hqdefault.jpg,480,360,Seeker,none,1122263,27761,475,0,2238,12,2019
uAUnpBJEhvM,,,2019-03-21,UCgrNz-aDmcr2uuto8_DL2jg,03 20 2019 syrian civil war eight years on china 39 s scientific brain gain,"The Syrian civil war, eight years on. Is there an end in sight? -- and, in our series Tech For Us. A neuroscientist in Hong Kong describes the keys to China's ...",https://i.ytimg.com/vi/uAUnpBJEhvM/default.jpg,120,90,https://i.ytimg.com/vi/uAUnpBJEhvM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/uAUnpBJEhvM/hqdefault.jpg,480,360,CGTN,none,1531,24,1,0,11,3,2019
En4P4m5c06A,,,2019-10-30,UCxX4WRen2idglKsv8Rgy-xg,scholarships at mit emily soice 39 20 merges music and science,"MIT is committed to ensuring that the world's brightest students can decide to attend MIT, regardless of their financial circumstances. In this video, Emily Soice ...",https://i.ytimg.com/vi/En4P4m5c06A/default.jpg,120,90,https://i.ytimg.com/vi/En4P4m5c06A/mqdefault.jpg,320,180,https://i.ytimg.com/vi/En4P4m5c06A/hqdefault.jpg,480,360,MIT Better World,none,489,NA,NA,0,0,10,2019
pS-bGv72AJs,,,2019-12-30,UCPnigsHZAO5vLMo9Cl5hasg,top 20 science facts in urdu hindi daily facts,Top 20 Science Facts in Urdu Hindi - Daily Facts https://youtu.be/pS-bGv72AJs #DailyFacts #Factsvideos #Factsvideosinurdu ##Factsvideoshindi @ Discover ...,https://i.ytimg.com/vi/pS-bGv72AJs/default.jpg,120,90,https://i.ytimg.com/vi/pS-bGv72AJs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/pS-bGv72AJs/hqdefault.jpg,480,360,Daily Facts,none,41,7,0,0,1,12,2019
x9sC83bwgEo,,,2019-03-20,UC3UnPHQIFLfGq7yy7tqcvUg,pg trb 2019 20 education psychology expected questions in computer science part 3,"Teacher's Care Academy PG TRB:2019-20, EDUCATION PSYCHOLOGY, EXPECTED QUESTIONS IN COMPUTER SCIENCE, PART -3 ...",https://i.ytimg.com/vi/x9sC83bwgEo/default.jpg,120,90,https://i.ytimg.com/vi/x9sC83bwgEo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/x9sC83bwgEo/hqdefault.jpg,480,360,Teacher's Care Academy,none,19962,133,12,0,20,3,2019
901iIpIyNrw,,,2019-12-16,UCwmFOfFuvRPI112vR5DNnrA,could you survive die hard,Watch the Making Of: https://youtu.be/Z0_Ut4ItGio Watch Derek's Video: https://youtu.be/QRt7LjqJ45k Watch Ian's Video: https://youtu.be/XtUOK7RFmqU (Click ...,https://i.ytimg.com/vi/901iIpIyNrw/default.jpg,120,90,https://i.ytimg.com/vi/901iIpIyNrw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/901iIpIyNrw/hqdefault.jpg,480,360,Vsauce3,none,NA,NA,NA,0,921,12,2019
yLhpktxpr7w,,,2019-12-16,UCwmFOfFuvRPI112vR5DNnrA,could you survive alien,Watch Austin's Video: https://youtu.be/skedCEbX-6k Watch Amy's Video: https://youtu.be/xw5RPeLjCVg Watch Neil's Video: ...,https://i.ytimg.com/vi/yLhpktxpr7w/default.jpg,120,90,https://i.ytimg.com/vi/yLhpktxpr7w/mqdefault.jpg,320,180,https://i.ytimg.com/vi/yLhpktxpr7w/hqdefault.jpg,480,360,Vsauce3,none,NA,NA,NA,0,806,12,2019
TfYeJZeCCjk,,,2019-12-23,UCBJycsmduvYEL83R_U4JriQ,would a walkman work in space,"As the story in the film “Guardians of the Galaxy” goes, character Peter Quill's dying mother made him a mix called “Awesome Mix Vol. 1” that he rocked out to ...",https://i.ytimg.com/vi/TfYeJZeCCjk/default.jpg,120,90,https://i.ytimg.com/vi/TfYeJZeCCjk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/TfYeJZeCCjk/hqdefault.jpg,480,360,Marques Brownlee,none,206093,6948,1454,0,711,12,2019
BR-eMMCp7tg,,,2019-01-09,UC6nSFpj9HTCZ5t-N3Rm3-HA,behavior and belief,"How can a lie become true? In this episode, Dr. Aaron Blaisdell and I create a game show that is actually a giant “human Skinner Box” to observe the formation ...",https://i.ytimg.com/vi/BR-eMMCp7tg/default.jpg,120,90,https://i.ytimg.com/vi/BR-eMMCp7tg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BR-eMMCp7tg/hqdefault.jpg,480,360,Vsauce,none,NA,NA,NA,0,3047,1,2019
8g4hdNy236k,,,2019-09-08,UCXTjWIzpHzdY8O2aJKvNn7w,assam history important mcq 39 s assam tet 2019 <U+0964> top 20 social science questions,"Assam History Important MCQ's ,Assam TET 2019 <U+0964> Top 20 Social Science Questions.",https://i.ytimg.com/vi/8g4hdNy236k/default.jpg,120,90,https://i.ytimg.com/vi/8g4hdNy236k/mqdefault.jpg,320,180,https://i.ytimg.com/vi/8g4hdNy236k/hqdefault.jpg,480,360,Tireless Study,none,49336,1480,57,0,63,9,2019
aY98Wkf-CBY,,,2019-03-18,UC3UnPHQIFLfGq7yy7tqcvUg,pg trb 2019 20 computer science unit 10–communication and networks concepts sample test 1,"Teacher's Care Academy PG TRB:2019-20, Computer Science, Unit 10–Communication and Networks Concepts, Sample Test -1 TNPSC/PG-TRB/TET/SPL.",https://i.ytimg.com/vi/aY98Wkf-CBY/default.jpg,120,90,https://i.ytimg.com/vi/aY98Wkf-CBY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/aY98Wkf-CBY/hqdefault.jpg,480,360,Teacher's Care Academy,none,10621,53,14,0,8,3,2019
AgbeGFYluEA,,,2019-01-16,UC6nSFpj9HTCZ5t-N3Rm3-HA,mind reading,In this episode I visit a researcher who is studying memory by using machine learning and neuroimaging to detect and predict people's brain states. I also travel ...,https://i.ytimg.com/vi/AgbeGFYluEA/default.jpg,120,90,https://i.ytimg.com/vi/AgbeGFYluEA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/AgbeGFYluEA/hqdefault.jpg,480,360,Vsauce,none,NA,NA,NA,0,3393,1,2019
PcSkOkBaVkI,,,2019-06-14,UCO_i4jM7Jdn3gObbJ2gWFyw,std 9 science ch 8 <U+0A97><U+0AA4><U+0ABF> <U+0AAD><U+0ABE><U+0A97> 20 ncert course in gujarati by chintak polara,<U+0A8F><U+0AAA><U+0ACD><U+0AB2><U+0AC0><U+0A95><U+0AC7><U+0AB6><U+0AA8> <U+0AA8><U+0AC0> <U+0AB2><U+0ABF><U+0AA8><U+0ACD><U+0A95> https://play.google.com/store/apps/details?id=youth.ncert.papergeneration <U+0AAC><U+0AC0><U+0A9C><U+0ABE> <U+0AB5><U+0ABF><U+0AA1><U+0ABF><U+0AAF><U+0ACB> <U+0AA8><U+0AC0> <U+0AB2><U+0ABF><U+0AA8><U+0ACD><U+0A95> https://www....,https://i.ytimg.com/vi/PcSkOkBaVkI/default.jpg,120,90,https://i.ytimg.com/vi/PcSkOkBaVkI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/PcSkOkBaVkI/hqdefault.jpg,480,360,Youth Education,none,408,9,1,0,0,6,2019
ZQgQmTyWMCw,,,2019-04-03,UCvg2b2wPAQZuFkkD1VWV5Xg,how to crack capgemini pseudo code test,How to crack Capgemini Pseudo Code Test? Capgemini Pseudocode test is a different section apart from all other ones. It includes questions on finding the ...,https://i.ytimg.com/vi/ZQgQmTyWMCw/default.jpg,120,90,https://i.ytimg.com/vi/ZQgQmTyWMCw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ZQgQmTyWMCw/hqdefault.jpg,480,360,PlacementSeason,none,60541,1201,38,0,3,4,2019
Id4EgveiPHA,,,2019-03-16,UC3UnPHQIFLfGq7yy7tqcvUg,pg trb 2019 20 computer science unit 7 business computing vol 1 sample test 1,"Teacher's Care Academy PG TRB 2019-20, COMPUTER SCIENCE, UNIT -7 :BUSINESS COMPUTING (Vol -1), SAMPLE TEST -1 TNPSC/PG-TRB/TET/SPL.",https://i.ytimg.com/vi/Id4EgveiPHA/default.jpg,120,90,https://i.ytimg.com/vi/Id4EgveiPHA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Id4EgveiPHA/hqdefault.jpg,480,360,Teacher's Care Academy,none,12971,80,10,0,12,3,2019
D_N1-7TXF4c,,,2019-06-28,UC0S8vmGsPo46hZ1LmxJbLFA,science gk quiz hindi <U+092E><U+093E><U+0928><U+0935> <U+0936><U+0930><U+0940><U+0930> human body manav rog 20 important question for all exam,,https://i.ytimg.com/vi/D_N1-7TXF4c/default.jpg,120,90,https://i.ytimg.com/vi/D_N1-7TXF4c/mqdefault.jpg,320,180,https://i.ytimg.com/vi/D_N1-7TXF4c/hqdefault.jpg,480,360,Study Our Target,none,95078,3455,209,0,164,6,2019
MiUkjYm_VVU,,,2019-09-09,UCgURMi5Be6B6AOrgXuOnctQ,7th international data science summit 2019 20th september 2019,Book your tickets for 7th International Data Science Summit click - https://in.explara.com/e/7th-international-data-science-summit #datascience #anlaytics ...,https://i.ytimg.com/vi/MiUkjYm_VVU/default.jpg,120,90,https://i.ytimg.com/vi/MiUkjYm_VVU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/MiUkjYm_VVU/hqdefault.jpg,480,360,Data Science Foundation,none,57,NA,NA,0,0,9,2019
9pPoj608W2Y,,,2019-10-18,UCgVg6dmZHCxze_ay0bolPew,class 10 uppcs 2019 20 science by ajay sir pcs based question,Class-10 || UPPCS 2019-20 || Science || By Ajay Sir || PCS BASED QUESTION Class-10 UPPCS 2019-20 Science PCS BASED QUESTION OUR APP COURSE ...,https://i.ytimg.com/vi/9pPoj608W2Y/default.jpg,120,90,https://i.ytimg.com/vi/9pPoj608W2Y/mqdefault.jpg,320,180,https://i.ytimg.com/vi/9pPoj608W2Y/hqdefault.jpg,480,360,Exam<U+092A><U+0941><U+0930>,none,3129,310,4,0,12,10,2019
-YIp3JzpH8U,,,2019-11-12,UCgVg6dmZHCxze_ay0bolPew,class 24 uppcs 2019 20 science by ajay sir pcs based question,Class-24 || UPPCS 2019-20 || Science || By Ajay Sir || PCS Based question Class-24 UPPCS 2019-20 Science Ajay Sir PCS Based question OUR APP ...,https://i.ytimg.com/vi/-YIp3JzpH8U/default.jpg,120,90,https://i.ytimg.com/vi/-YIp3JzpH8U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-YIp3JzpH8U/hqdefault.jpg,480,360,Exam<U+092A><U+0941><U+0930>,none,1670,162,4,0,8,11,2019
T2YNua6v9VU,,,2019-02-26,UCQxRnFeZxsNscOL-D6x9-YQ,codecombat level 20 python computer science 2 tutorial with answers,Need help with a CodeCombat Python level? This video shows you step-by-step how to beat this level from the Python Computer Science 2 course in ...,https://i.ytimg.com/vi/T2YNua6v9VU/default.jpg,120,90,https://i.ytimg.com/vi/T2YNua6v9VU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/T2YNua6v9VU/hqdefault.jpg,480,360,Kurt Kaiser,none,1194,6,0,0,3,2,2019
